turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
25,2010-11,20,8,34,77,Syracuse University,56,327,10,64,25,33
43,2011-12,21,21,98,234,Syracuse University,173,763,15,175,88,30
