salary,season,team
9079811,2007-08,San Antonio Spurs
9905248,2008-09,San Antonio Spurs
10728130,2009-10,San Antonio Spurs
11854584,2010-11,San Antonio Spurs
12981038,2011-12,San Antonio Spurs
14107492,2012-13,San Antonio Spurs
7500000,2013-14,San Antonio Spurs
7000000,2014-15,San Antonio Spurs
2814000,2015-16,San Antonio Spurs
14000000,2016-17,San Antonio Spurs
