salary,season,team
4000000,2010-11,Minnesota Timberwolves
4503600,2011-12,Minnesota Timberwolves
4837200,2012-13,Minnesota Timberwolves
12100000,2013-14,Minnesota Timberwolves
12100000,2014-15,Minnesota Timberwolves
12100000,2015-16,Minnesota Timberwolves
12100000,2016-17,Minnesota Timberwolves
