salary,season,team
2563320,2011-12,Detroit Pistons
2755560,2012-13,Detroit Pistons
2793960,2013-14,Milwaukee Bucks
3553917,2014-15,Phoenix Suns
12000000,2015-16,Phoenix Suns
12606250,2016-17,Phoenix Suns
