turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,110,150,485,University of Arkansas,351,,61,156,14,35
69,2007-08,19,84,136,422,University of Arkansas,330,,44,231,16,35
