turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
35,2011-12,18,12,63,163,University of Tennessee,119,436,16,126,23,17
68,2012-13,19,42,149,408,University of Tennessee,282,952,23,318,37,33
77,2013-14,20,75,199,558,University of Tennessee,375,1199,26,392,34,37
