turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
30,1988-89,22,5,53,129,Georgetown University,75,374,11,109,75,33
62,1989-90,23,18,129,331,Georgetown University,182,797,12,325,128,31
73,1990-91,24,52,170,487,Georgetown University,290,1090,20,389,151,32
