turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,9,35,98,University of Kentucky,97,347,6,56,1,31
,2005-06,19,35,111,325,University of Kentucky,270,760,11,124,10,32
,2006-07,20,83,178,477,University of Kentucky,401,1097,27,137,10,34
83,2007-08,21,64,188,538,University of Kentucky,401,1009,17,109,5,30
