salary,season,team
2126520,2010-11,Oklahoma City Thunder
2286000,2011-12,Oklahoma City Thunder
2445480,2012-13,Sacramento Kings
981084,2014-15,New York Knicks
1100600,2015-16,Los Angeles Clippers
7643979,2016-17,Minnesota Timberwolves
