salary,season,team
4480912,2007-08,Boston Celtics
4578880,2008-09,Boston Celtics
4250000,2009-10,Boston Celtics
4640208,2010-11,Oklahoma City Thunder
7123626,2011-12,Oklahoma City Thunder
7800531,2012-13,Oklahoma City Thunder
8477437,2013-14,Oklahoma City Thunder
9654342,2014-15,Utah Jazz
434547,2014-15,Cleveland Cavaliers
1499200,2015-16,New Orleans Pelicans
