turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,123,250,726,Eastern Washington University,510,990,66,144,8,30
,2006-07,20,160,227,712,Eastern Washington University,501,965,71,135,9,29
