salary,season,team
1569600,2007-08,Detroit Pistons
1687320,2008-09,Detroit Pistons
1805040,2009-10,Detroit Pistons
2767126,2010-11,Detroit Pistons
8500000,2011-12,Detroit Pistons
8500000,2012-13,Detroit Pistons
8500000,2013-14,Detroit Pistons
1227985,2014-15,Indiana Pacers
6500000,2015-16,Indiana Pacers
7000000,2016-17,Indiana Pacers
