salary,season,team
1003560,2009-10,Minnesota Timberwolves
1078800,2010-11,Minnesota Timberwolves
1154040,2011-12,Minnesota Timberwolves
2083042,2012-13,Cleveland Cavaliers
2652000,2013-14,Dallas Mavericks
1063384,2014-15,Los Angeles Lakers
923780,2014-15,Sacramento Kings
1500000,2015-16,Brooklyn Nets
923670,2015-16,Sacramento Kings
6000000,2016-17,Miami Heat
923670,2016-17,Sacramento Kings
