off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
47,16,.455,20,2014-15,24,BRK,75,183,167,531,PF,98,regular,10,21,50
6,0,.409,0,2015-16,25,PHO,9,22,22,50,PF,10,regular,0,1,8
