salary,season,team
3374640,2010-11,Sacramento Kings
3627720,2011-12,Sacramento Kings
3880800,2012-13,Sacramento Kings
4916974,2013-14,Sacramento Kings
13701250,2014-15,Sacramento Kings
14728844,2015-16,Sacramento Kings
16957900,2016-17,New Orleans Pelicans
