salary,season,team
1110120,2012-13,Memphis Grizzlies
1160040,2013-14,Memphis Grizzlies
1210080,2014-15,Philadelphia 76ers
2179354,2015-16,Philadelphia 76ers
167406,2015-16,New York Knicks
25000,2016-17,Memphis Grizzlies
