turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,22,36,88,University of Connecticut,66,346,8,90,24,32
,2003-04,19,9,32,83,University of Connecticut,64,318,5,98,24,35
,2004-05,20,17,41,114,University of Connecticut,79,373,9,103,36,30
,2005-06,21,25,118,329,University of Connecticut,194,943,21,226,107,34
