turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,15,67,164,University of Alabama,142,766,8,143,46,33
,2004-05,20,30,90,243,University of Alabama,156,829,11,252,47,32
,2005-06,21,38,168,442,University of Alabama,352,1048,26,276,58,31
,2006-07,22,44,149,419,University of Alabama,366,968,23,247,70,30
