turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
64,1998-99,19,41,79,188,University of Minnesota,141,713,0,163,0,28
77,1999-00,20,50,122,299,University of Minnesota,199,638,17,176,81,21
