salary,season,team
5762575,2007-08,Portland Trail Blazers
6310150,2008-09,Portland Trail Blazers
6857725,2009-10,Portland Trail Blazers
7405300,2010-11,Charlotte Bobcats
1145027,2011-12,Portland Trail Blazers
1352181,2012-13,Milwaukee Bucks
