salary,season,team
850000,2009-10,San Antonio Spurs
918000,2010-11,San Antonio Spurs
986000,2011-12,San Antonio Spurs
1054000,2012-13,San Antonio Spurs
947907,2013-14,Dallas Mavericks
2000000,2014-15,Washington Wizards
2000000,2015-16,Phoenix Suns
