turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,74,160,377,Siena College,323,,31,129,21,32
55,2007-08,21,57,231,577,Siena College,439,,41,148,33,34
91,2008-09,22,75,208,526,Siena College,422,,52,172,34,35
58,2009-10,23,67,188,459,Siena College,398,926,33,111,7,30
