turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
57,1999-00,19,57,143,386,Xavier University,269,970,52,301,35,33
79,2000-01,20,58,174,516,Xavier University,316,978,42,316,61,29
99,2001-02,21,50,196,586,Xavier University,366,1094,38,313,80,32
85,2002-03,22,102,213,644,Xavier University,415,1168,42,378,52,32
