off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
4,104,.337,33,2014-15,21,DET,51,145,169,455,PG,44,regular,19,6,34
4,22,.361,7,2015-16,22,DET,19,58,54,159,PG,13,regular,3,0,12
27,185,.507,66,2016-17,23,BRK,134,432,302,1334,PG,137,regular,44,23,59
0,1,1.000,0,2015-16,22,DET,1,2,1,2,PG,0,playoffs,0,0,1
