turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,20,19,142,409,University of California,291,804,19,256,17,27
,2005-06,22,38,178,553,University of California,359,953,24,273,15,27
