off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
27,51,.442,55,2007-08,20,TOT,98,278,233,679,SG,83,regular,19,2,50
7,18,.500,22,2007-08,20,LAL,26,72,53,171,SG,14,regular,7,0,22
20,33,.425,33,2007-08,20,MEM,72,206,180,508,SG,69,regular,12,2,28
57,150,.463,82,2008-09,21,TOT,131,317,285,1174,PG-SG,109,regular,40,6,63
4,5,.467,3,2008-09,21,MEM,7,19,15,44,SG,2,regular,1,0,7
53,145,.463,79,2008-09,21,WAS,124,298,270,1130,PG,107,regular,39,6,56
