turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
52,1998-99,19,57,61,161,University of Miami,127,705,28,141,23,29
67,1999-00,20,66,109,320,University of Miami,240,1104,50,182,20,34
83,2000-01,21,115,137,387,University of Miami,289,928,57,173,18,29
119,2001-02,22,195,137,419,University of Miami,297,1077,57,191,20,32
