turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
91,1998-99,18,82,112,347,DePaul University,300,949,53,190,3,31
85,1999-00,19,53,142,433,DePaul University,308,1009,48,262,10,33
60,2000-01,20,72,149,483,DePaul University,333,981,23,248,4,29
