salary,season,team
1020960,2011-12,Chicago Bulls
1097520,2012-13,Chicago Bulls
1112880,2013-14,Chicago Bulls
2008748,2014-15,Chicago Bulls
15260000,2015-16,Chicago Bulls
17552209,2016-17,Chicago Bulls
