salary,season,team
14880000,2007-08,Orlando Magic
16447871,2008-09,Orlando Magic
18876000,2009-10,Orlando Magic
19573711,2010-11,Washington Wizards
21136631,2011-12,Washington Wizards
13700000,2012-13,New Orleans Hornets
1352181,2012-13,Miami Heat
1399507,2013-14,Miami Heat
