off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
28,392,.471,160,2007-08,31,HOU,364,969,924,2526,PG,232,regular,98,18,74
33,406,.454,140,2008-09,32,TOT,316,900,820,2447,PG,194,regular,108,10,77
25,258,.446,88,2008-09,32,HOU,193,552,522,1591,PG,119,regular,57,7,48
8,148,.466,52,2008-09,32,ORL,123,348,298,856,PG,75,regular,51,3,29
13,176,.413,95,2009-10,33,TOT,155,427,446,1421,PG,116,regular,50,10,52
9,104,.394,61,2009-10,33,NJN,95,262,277,766,PG,66,regular,27,5,27
4,72,.444,34,2009-10,33,MIA,60,165,169,655,PG,50,regular,23,5,25
2,18,.552,6,2007-08,31,HOU,21,57,48,126,PG,4,playoffs,4,0,4
3,94,.444,40,2008-09,32,ORL,106,281,279,740,PG,53,playoffs,33,4,23
