off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
131,155,.540,78,2007-08,29,HOU,265,744,619,2907,SF,276,regular,77,90,80
52,137,.538,49,2008-09,30,HOU,145,436,354,2031,SG,233,regular,48,54,60
74,164,.511,64,2009-10,31,HOU,178,534,447,2168,SG,238,regular,53,76,67
90,185,.550,79,2010-11,32,TOT,229,624,509,2375,SF,283,regular,69,81,82
58,153,.564,63,2010-11,32,HOU,186,509,408,1818,SF,223,regular,53,71,59
32,32,.495,16,2010-11,32,MEM,43,115,101,557,SF,60,regular,16,10,23
56,82,.493,37,2011-12,33,MIA,113,311,292,1499,SF,100,regular,64,33,65
37,72,.608,34,2012-13,34,MIA,152,472,362,1786,SF,128,regular,41,55,72
34,63,.515,21,2013-14,35,MIA,105,298,275,1468,SF,104,regular,50,39,73
7,3,.578,8,2007-08,29,HOU,20,60,45,246,SF,16,playoffs,6,5,6
21,31,.512,15,2008-09,30,HOU,33,105,81,496,SG,43,playoffs,14,9,13
17,15,.500,6,2010-11,32,MEM,29,72,66,339,SF,35,playoffs,7,6,13
15,27,.529,16,2011-12,33,MIA,53,161,140,768,SF,59,playoffs,22,14,23
9,12,.430,5,2012-13,34,MIA,27,103,93,392,SF,29,playoffs,5,6,22
1,5,.635,5,2013-14,35,MIA,12,37,26,202,SF,9,playoffs,5,1,16
