salary,season,team
4662000,2007-08,Portland Trail Blazers
5011680,2008-09,Portland Trail Blazers
5361240,2009-10,Portland Trail Blazers
6760524,2010-11,Portland Trail Blazers
1500000,2011-12,Portland Trail Blazers
1027424,2013-14,Miami Heat
