salary,season,team
3505320,2007-08,Chicago Bulls
3749880,2008-09,Chicago Bulls
4743598,2009-10,Charlotte Bobcats
6611570,2010-11,Charlotte Bobcats
7305765,2011-12,Charlotte Bobcats
8000000,2012-13,Charlotte Bobcats
9388000,2014-15,Charlotte Hornets
72234,2014-15,Memphis Grizzlies
