turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
65,2013-14,19,74,174,549,University of Kentucky,411,1303,43,118,12,40
35,2014-15,20,55,146,430,University of Kentucky,370,1004,43,100,6,39
