off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
52,128,.538,128,2007-08,26,SAC,348,971,752,2096,SF,212,regular,96,50,79
56,150,.510,112,2008-09,27,SAC,295,824,665,1975,SF,162,regular,80,67,65
11,45,.531,21,2009-10,28,SAC,82,202,176,575,SG,55,regular,10,19,25
24,71,.521,45,2010-11,29,SAC,207,560,475,1386,SF,109,regular,51,49,58
11,31,.459,22,2011-12,30,SAC,86,234,229,798,SF,88,regular,36,37,49
8,63,.505,32,2012-13,31,TOT,118,321,300,1029,SG-SF,83,regular,46,38,58
7,43,.473,20,2012-13,31,SAC,77,206,205,710,SG,61,regular,32,31,40
1,20,.574,12,2012-13,31,HOU,41,115,95,319,SF,22,regular,14,7,18
21,63,.519,30,2013-14,32,HOU,118,315,294,1083,SF,101,regular,27,33,55
3,15,.349,10,2014-15,33,HOU,17,45,63,200,SF,14,regular,9,5,14
3,9,.610,4,2012-13,31,HOU,22,64,50,164,SF,17,playoffs,4,5,6
1,0,.333,0,2013-14,32,HOU,2,7,6,22,SF,1,playoffs,0,0,2
