off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
49,17,.384,47,2013-14,20,CLE,80,217,225,663,PF,106,regular,21,8,52
52,48,.433,36,2014-15,21,MIN,125,298,297,894,PF,164,regular,27,16,57
6,0,.352,4,2015-16,22,TOR,8,28,27,84,PF,17,regular,5,0,19
25,12,.484,12,2016-17,23,BRK,38,115,92,264,PF,53,regular,5,3,23
