salary,season,team
2883120,2007-08,Portland Trail Blazers
3084240,2008-09,Portland Trail Blazers
3910816,2009-10,Portland Trail Blazers
13520500,2010-11,Portland Trail Blazers
16032144,2011-12,Portland Trail Blazers
16359805,2012-13,Portland Trail Blazers
5100000,2012-13,Minnesota Timberwolves
19317326,2014-15,Portland Trail Blazers
