salary,season,team
964080,2008-09,Oklahoma City Thunder
1036440,2009-10,Oklahoma City Thunder
1108680,2010-11,Charlotte Bobcats
2001167,2011-12,Charlotte Bobcats
269368,2012-13,Boston Celtics
