turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,23,143,386,Indiana University,250,814,14,143,64,29
,2005-06,19,5,19,46,Indiana University,36,89,0,30,7,5
,2006-07,20,40,170,440,Indiana University,332,1017,28,234,73,32
63,2007-08,21,25,216,575,Indiana University,357,1105,26,341,54,33
