off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
16,62,.500,52,2007-08,30,TOT,133,325,302,831,SG,80,regular,24,4,56
6,16,.461,21,2007-08,30,UTA,41,95,102,279,SG,25,regular,13,1,22
1,11,.378,8,2007-08,30,PHI,13,37,41,110,SG,13,regular,3,1,12
9,35,.557,23,2007-08,30,PHO,79,193,159,442,SG,42,regular,8,2,22
0,2,.361,3,2007-08,30,PHO,6,17,18,80,SG,7,playoffs,2,0,5
