off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
18,41,.430,32,2008-09,24,TOT,80,209,223,711,SF,62,regular,9,4,52
16,38,.434,29,2008-09,24,CHA,76,199,211,667,SF,56,regular,9,4,44
2,3,.375,3,2008-09,24,LAL,4,10,12,44,SF,6,regular,0,0,8
10,18,.406,10,2009-10,25,LAL,32,74,85,241,SF,22,regular,3,2,31
2,1,.444,0,2009-10,25,LAL,4,8,9,13,SF,3,playoffs,0,0,2
