salary,season,team
457588,2009-10,Houston Rockets
780871,2010-11,Houston Rockets
854389,2011-12,Houston Rockets
885120,2012-13,Minnesota Timberwolves
5000000,2013-14,Minnesota Timberwolves
5000000,2014-15,Minnesota Timberwolves
5000000,2015-16,Indiana Pacers
258082,2015-16,Phoenix Suns
