off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
13,49,.453,34,2013-14,24,NYK,56,140,129,373,PG,31,regular,19,1,51
1,1,.400,4,2014-15,25,TOT,2,6,5,18,SG-PG,0,regular,1,0,5
0,0,.000,0,2014-15,25,UTA,0,0,1,1,PG,0,regular,0,0,1
1,1,.500,4,2014-15,25,WAS,2,6,4,17,SG,0,regular,1,0,4
