salary,season,team
2126520,2011-12,Golden State Warriors
2286000,2012-13,Golden State Warriors
2317920,2013-14,Golden State Warriors
3075880,2014-15,Golden State Warriors
15500000,2015-16,Golden State Warriors
16663575,2016-17,Golden State Warriors
