turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
70,2008-09,18,62,159,414,Washington State University,378,,30,138,20,33
104,2009-10,19,70,200,609,Washington State University,485,1096,44,159,22,31
115,2010-11,20,127,240,733,Washington State University,551,1179,56,178,32,34
