turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
57,2014-15,19,86,105,307,University of Nevada, Las Vegas,261,947,48,104,10,32
68,2015-16,20,128,168,486,University of Nevada, Las Vegas,361,1113,81,169,13,33
