turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
38,2014-15,19,135,67,209,University of Kentucky,165,882,37,67,2,37
69,2015-16,20,246,192,606,University of Kentucky,442,1288,51,105,4,35
