turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
58,2007-08,19,69,107,291,Indiana University,243,,28,101,6,30
85,2009-10,21,101,260,718,Xavier University,563,1147,47,166,7,35
