off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
229,161,.555,183,2015-16,20,MIN,625,1503,1153,2627,C,629,regular,58,138,82
296,220,.576,212,2016-17,21,MIN,802,2061,1480,3030,C,711,regular,56,103,82
