off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
21,16,.456,17,2007-08,28,LAC,52,141,114,274,PF,43,regular,3,15,8
77,37,.447,68,2008-09,29,PHI,163,399,365,920,PF,177,regular,17,45,29
179,109,.480,131,2009-10,30,PHI,412,996,858,2297,PF,282,regular,82,80,76
237,120,.512,101,2010-11,31,PHI,502,1217,981,2809,PF,439,regular,92,106,81
145,97,.494,65,2011-12,32,PHI,287,659,581,1732,C,284,regular,58,97,60
130,70,.473,57,2012-13,33,DAL,226,518,478,1527,C,300,regular,50,90,72
97,74,.539,60,2013-14,34,ATL,179,419,332,1414,C,264,regular,40,88,73
28,22,.442,18,2014-15,35,ATL,42,96,95,486,C,72,regular,17,25,36
9,18,.431,11,2015-16,36,PHI,31,70,72,225,C,54,regular,9,8,17
12,3,.548,4,2010-11,31,PHI,34,78,62,185,PF,30,playoffs,2,6,5
22,7,.465,7,2011-12,32,PHI,46,112,99,356,C,41,playoffs,11,20,13
7,6,.167,0,2013-14,34,ATL,2,8,12,81,C,16,playoffs,1,6,7
0,0,.000,0,2014-15,35,ATL,0,1,1,4,C,1,playoffs,0,0,3
