turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
65,2007-08,18,35,148,438,Oklahoma State University,340,,26,123,16,33
69,2008-09,19,48,209,638,Oklahoma State University,434,,40,198,24,35
78,2009-10,20,80,226,735,Oklahoma State University,494,1124,46,192,20,33
