turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,16,43,112,Boston College,66,464,7,94,63,27
,2005-06,19,10,32,83,Boston College,58,467,14,92,55,27
,2006-07,20,18,63,182,Boston College,115,483,21,104,75,15
