turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,21,182,120,355,Jacksonville State University,253,,53,94,1,28
,2004-05,22,211,126,421,Jacksonville State University,292,,64,99,5,29
,2005-06,23,197,124,406,Jacksonville State University,289,,43,111,3,29
