salary,season,team
8898000,2007-08,Dallas Mavericks
9196000,2008-09,Dallas Mavericks
9862500,2009-10,Dallas Mavericks
10650000,2010-11,Dallas Mavericks
11158000,2011-12,Dallas Mavericks
5000000,2012-13,Boston Celtics
5625313,2013-14,Brooklyn Nets
5850313,2014-15,Houston Rockets
1499187,2015-16,Houston Rockets
1551659,2016-17,Milwaukee Bucks
