turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
35,1995-96,18,35,32,95,University of Arizona,59,303,19,23,0,31
73,1996-97,19,150,124,360,University of Arizona,280,1037,85,91,3,34
,1997-98,20,149,124,371,University of Arizona,294,,61,84,8,35
120,1998-99,21,159,209,635,University of Arizona,472,1107,80,97,6,29
