off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
56,206,.480,96,2014-15,22,LAL,267,703,596,1476,PG,135,regular,51,12,59
93,192,.483,135,2015-16,23,LAL,475,1225,1098,2552,SG,220,regular,88,7,79
49,213,.500,164,2016-17,24,LAL,477,1205,1071,2397,SG,197,regular,88,8,82
