salary,season,team
4000000,2007-08,Los Angeles Lakers
4420000,2008-09,Los Angeles Lakers
4840000,2009-10,Los Angeles Lakers
5260000,2010-11,Los Angeles Lakers
5680000,2011-12,Los Angeles Lakers
6091363,2012-13,Cleveland Cavaliers
