turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,28,61,179,University of Florida,127,730,26,209,51,32
,2005-06,19,77,177,442,University of Florida,291,1011,40,295,68,39
,2006-07,20,82,186,502,University of Florida,306,1057,28,360,70,38
