salary,season,team
3745800,2007-08,Atlanta Hawks
4026720,2008-09,Atlanta Hawks
4307640,2009-10,Atlanta Hawks
5444857,2010-11,Atlanta Hawks
12000000,2011-12,Atlanta Hawks
12000000,2012-13,Atlanta Hawks
12000000,2013-14,Atlanta Hawks
12000000,2014-15,Atlanta Hawks
12000000,2015-16,Atlanta Hawks
26540100,2016-17,Boston Celtics
