off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
248,124,.499,137,2007-08,21,ATL,333,821,668,2540,C,537,regular,60,76,81
145,163,.525,103,2008-09,22,ATL,312,773,594,2242,C,479,regular,53,95,67
236,189,.552,122,2009-10,23,ATL,467,1148,847,2845,C,563,regular,59,91,81
182,266,.558,119,2010-11,24,ATL,513,1178,921,2704,C,536,regular,59,80,77
26,24,.553,16,2011-12,25,ATL,57,136,103,348,C,51,regular,10,14,11
195,240,.545,147,2012-13,26,ATL,576,1289,1060,2756,C,562,regular,78,78,74
66,76,.571,64,2013-14,27,ATL,238,538,420,958,C,178,regular,27,44,29
131,244,.544,100,2014-15,28,ATL,519,1156,965,2318,C,413,regular,68,98,76
148,263,.547,107,2015-16,29,ATL,529,1249,1048,2631,C,448,regular,68,121,82
95,337,.527,115,2016-17,30,BOS,379,952,801,2193,C,370,regular,52,86,68
22,25,.472,15,2007-08,21,ATL,34,88,72,277,C,51,playoffs,3,7,7
12,18,.424,4,2008-09,22,ATL,25,62,59,252,C,40,playoffs,6,6,9
28,20,.527,15,2009-10,23,ATL,67,161,128,388,C,71,playoffs,8,19,11
25,42,.423,17,2010-11,24,ATL,58,136,137,468,C,90,playoffs,5,12,12
5,8,.588,12,2011-12,25,ATL,20,46,34,108,C,20,playoffs,4,4,3
12,18,.494,9,2012-13,26,ATL,41,100,83,218,C,41,playoffs,6,5,6
40,59,.512,25,2014-15,28,ATL,107,231,211,522,C,98,playoffs,13,23,16
13,30,.513,17,2015-16,29,ATL,54,134,116,327,C,52,playoffs,12,24,10
31,97,.655,33,2016-17,30,BOS,111,271,190,610,C,87,playoffs,15,14,18
