salary,season,team
2910000,2007-08,Houston Rockets
3100667,2008-09,Houston Rockets
3375600,2009-10,Houston Rockets
7775378,2010-11,Houston Rockets
8591793,2011-12,Houston Rockets
5259697,2012-13,Houston Rockets
4148510,2012-13,Phoenix Suns
4508504,2013-14,Indiana Pacers
6541000,2014-15,Houston Rockets
6172538,2014-15,Houston Rockets
4868499,2014-15,Indiana Pacers
3000000,2015-16,Toronto Raptors
5000000,2016-17,Brooklyn Nets
