off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
25,9,.463,15,2015-16,20,BRK,44,112,109,362,PF,43,regular,28,12,24
9,2,.516,3,2016-17,21,TOT,16,36,32,80,PF,10,regular,2,2,16
9,2,.532,2,2016-17,21,BRK,16,35,31,72,PF,8,regular,1,2,14
0,0,.000,1,2016-17,21,WAS,0,1,1,8,PF,2,regular,1,0,2
