turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,38,133,359,University of Notre Dame,290,,28,197,15,32
76,2007-08,20,55,259,672,University of Notre Dame,518,,26,351,29,33
62,2008-09,21,70,300,792,University of Notre Dame,653,,31,401,31,34
54,2009-10,22,47,244,653,University of Notre Dame,507,989,14,273,20,30
